2.618100,0.157515,-0.508708,0.207726,0.082130,-0.538547,-0.000002,-1.266725,-2.456775,0.140476,-0.176391,-1.062865,-0.959596,-0.426625,-1.085470
2.292988,1.314755,-1.057400,0.778571,-2.223562,-2.201813,-0.384875,-0.257688,-1.315375,0.911289,0.300657,0.087949,-1.376131,-0.654588,0.154035
1.690073,-0.996146,-1.287114,-1.653402,-1.965461,-1.353428,-0.284700,2.000147,-1.926971,0.931867,-0.007267,-1.735202,-0.917944,-0.392284,-0.532408
1.699803,2.110161,-1.411657,-0.461535,-0.568325,0.093450,-1.811983,0.590751,-0.381152,0.999656,2.343202,1.218081,-0.888834,0.679995,0.597915
2.439477,1.224301,-0.320773,-0.493337,2.528756,-0.134699,-0.487674,-2.770797,-0.579145,0.497790,2.123288,-0.246334,0.223992,1.499553,-0.148029
2.439477,1.224301,-0.320773,-0.493337,2.528756,-0.134699,-0.487674,-2.770797,-0.579145,0.497790,2.123288,-0.246334,0.223992,1.499553,-0.148029
2.831623,-0.458280,-3.114643,-0.931104,-1.850858,-0.509366,0.135332,-0.041294,0.806989,-0.272727,-0.845842,-0.736239,0.090233,-0.527604,-0.081021
2.831623,-0.458280,-3.114643,-0.931104,-1.850858,-0.509366,0.135332,-0.041294,0.806989,-0.272727,-0.845842,-0.736239,0.090233,-0.527604,-0.081021
2.831623,-0.458280,-3.114643,-0.931104,-1.850858,-0.509366,0.135332,-0.041294,0.806989,-0.272727,-0.845842,-0.736239,0.090233,-0.527604,-0.081021
2.497886,1.140906,-0.372643,-1.661727,-1.443910,0.732681,0.300042,-1.496480,-0.958222,-0.152166,0.123141,0.057625,2.436912,0.000482,-1.391015
1.249911,0.717874,2.795018,-2.294802,0.918246,-0.733254,-0.759263,2.032881,0.605450,1.528598,0.184459,-0.700935,0.999375,-2.127935,0.051352
1.249911,0.717874,2.795018,-2.294802,0.918246,-0.733254,-0.759263,2.032881,0.605450,1.528598,0.184459,-0.700935,0.999375,-2.127935,0.051352
1.939955,1.838953,-0.356938,2.450466,0.573132,-1.335220,-0.550587,1.165556,-0.423256,0.234570,1.104008,-1.511606,-0.553518,-1.491464,-0.125798
1.939955,1.838953,-0.356938,2.450466,0.573132,-1.335220,-0.550587,1.165556,-0.423256,0.234570,1.104008,-1.511606,-0.553518,-1.491464,-0.125798
3.411388,-0.485247,1.367143,0.993242,-1.184263,-0.114450,0.359771,-0.399404,0.955459,-0.460406,0.712471,0.216988,-0.997477,0.051951,0.466014
3.411388,-0.485247,1.367143,0.993242,-1.184263,-0.114450,0.359771,-0.399404,0.955459,-0.460406,0.712471,0.216988,-0.997477,0.051951,0.466014
3.411388,-0.485247,1.367143,0.993242,-1.184263,-0.114450,0.359771,-0.399404,0.955459,-0.460406,0.712471,0.216988,-0.997477,0.051951,0.466014
3.411388,-0.485247,1.367143,0.993242,-1.184263,-0.114450,0.359771,-0.399404,0.955459,-0.460406,0.712471,0.216988,-0.997477,0.051951,0.466014
3.411388,-0.485247,1.367143,0.993242,-1.184263,-0.114450,0.359771,-0.399404,0.955459,-0.460406,0.712471,0.216988,-0.997477,0.051951,0.466014
0.264712,1.132172,0.584622,-0.016654,-1.033977,0.522532,-1.323116,0.460675,0.843454,-3.041077,-0.782138,-0.359651,-0.401358,1.241523,-1.749204
0.006189,-0.414246,0.083897,-2.148590,-1.915101,0.462793,-1.984592,-1.842077,0.265981,-1.699929,-1.206310,-0.223195,-0.017537,-0.090021,0.118984
0.006189,-0.414246,0.083897,-2.148590,-1.915101,0.462793,-1.984592,-1.842077,0.265981,-1.699929,-1.206310,-0.223195,-0.017537,-0.090021,0.118984
1.537007,-0.580782,0.420949,-0.968899,1.854747,0.090749,-0.163546,-2.771077,-1.305073,-1.589876,0.061594,0.599667,1.907161,0.124827,0.429932
-0.963276,4.632295,0.935379,0.872387,0.167173,-0.109405,-0.886381,-0.251863,0.643908,1.173029,-0.470848,-0.202115,-0.840667,0.705292,0.400697
-0.963276,4.632295,0.935379,0.872387,0.167173,-0.109405,-0.886381,-0.251863,0.643908,1.173029,-0.470848,-0.202115,-0.840667,0.705292,0.400697
-0.963276,4.632295,0.935379,0.872387,0.167173,-0.109405,-0.886381,-0.251863,0.643908,1.173029,-0.470848,-0.202115,-0.840667,0.705292,0.400697
-0.963276,4.632295,0.935379,0.872387,0.167173,-0.109405,-0.886381,-0.251863,0.643908,1.173029,-0.470848,-0.202115,-0.840667,0.705292,0.400697
0.250873,0.130205,0.704962,0.490542,-0.210272,-1.115635,0.010943,-0.281243,-2.094675,-1.211246,0.005439,-2.491475,2.078481,-0.952262,0.577293
0.244139,0.498052,-0.497897,-0.185604,1.636732,1.008032,-2.842988,1.444149,-0.918075,-0.666497,-1.548909,-0.040412,-0.862631,-1.749955,-0.605668
0.244139,0.498052,-0.497897,-0.185604,1.636732,1.008032,-2.842988,1.444149,-0.918075,-0.666497,-1.548909,-0.040412,-0.862631,-1.749955,-0.605668
0.667610,0.953054,1.430790,0.156067,0.612499,2.006948,-1.838172,-2.063882,-0.876608,0.565744,-1.936181,-0.700891,-1.139097,1.214109,2.118747
2.011631,-0.650430,1.501970,-0.182991,-0.192687,3.543586,-1.673724,-0.653623,0.958024,0.854403,-0.813063,0.933115,-0.099240,0.891711,0.676455
-0.425722,2.177362,-0.130639,-1.993317,0.987854,2.435067,0.730499,1.363199,0.885910,-2.116509,-1.083814,0.356052,0.089102,-0.354961,-0.330904
-0.425722,2.177362,-0.130639,-1.993317,0.987854,2.435067,0.730499,1.363199,0.885910,-2.116509,-1.083814,0.356052,0.089102,-0.354961,-0.330904
0.616542,0.955445,2.822792,-1.259886,-1.674639,-1.330561,0.481104,0.254853,0.218185,-1.197638,-1.446357,0.031541,2.099685,-1.143774,1.149324
0.616542,0.955445,2.822792,-1.259886,-1.674639,-1.330561,0.481104,0.254853,0.218185,-1.197638,-1.446357,0.031541,2.099685,-1.143774,1.149324
2.656390,-0.770787,1.280739,0.945289,2.303419,2.023978,-1.027314,0.149843,1.177481,0.420361,-0.147224,0.402394,0.563223,-0.537642,-0.190494
2.656390,-0.770787,1.280739,0.945289,2.303419,2.023978,-1.027314,0.149843,1.177481,0.420361,-0.147224,0.402394,0.563223,-0.537642,-0.190494
2.656390,-0.770787,1.280739,0.945289,2.303419,2.023978,-1.027314,0.149843,1.177481,0.420361,-0.147224,0.402394,0.563223,-0.537642,-0.190494
0.897393,0.240587,1.142041,-0.631372,0.275507,0.534601,-2.311504,1.198659,0.593896,0.475135,-0.675981,1.426652,0.100691,0.881520,0.493274
1.572658,-2.452068,0.830526,-0.769372,0.095155,-0.669859,-0.719383,1.422142,-1.623058,0.901950,-0.064816,0.235596,0.430987,0.615095,0.575532
1.127248,0.808214,-2.188966,-2.440999,1.855179,-0.121887,1.773784,-0.646214,-1.137131,-1.291997,-0.395676,1.071654,-1.316727,-0.912328,-0.836415
2.554746,-0.501669,-2.433607,-0.007967,-1.369092,2.054358,-0.195893,0.776640,-1.213965,1.673611,0.404954,0.230515,1.259207,0.825658,0.264579
2.066054,2.101912,1.931423,0.370265,1.377186,-1.407621,1.311366,0.089418,0.594268,1.107247,2.148870,0.165106,0.479762,-0.425135,0.323063
3.247038,-1.959656,1.542072,1.709729,-1.435766,-0.491633,-1.247969,-1.141205,0.236896,0.471422,1.477900,-0.375375,0.476592,0.771771,-1.113385
0.176964,0.820515,0.040602,-1.355251,1.187211,-0.949953,0.375165,-0.167065,-0.137008,-0.683993,0.230706,-0.970007,-0.918053,1.386214,-0.103727
1.108623,0.726922,1.690095,-1.276591,-0.565305,1.155959,3.496640,2.268564,-0.857194,-1.341468,0.443345,0.655700,-0.246367,0.040312,0.280295
-0.866294,1.259883,0.717562,1.435618,-0.582024,0.297278,-0.675076,-1.023417,-0.668633,-2.787259,1.158936,-1.341846,-0.992274,0.997257,0.719379
-1.168102,-0.760965,-0.244952,-1.134215,-0.312275,1.205806,-1.692440,-0.367363,-0.601522,0.421031,0.490714,-1.817975,0.108099,-0.123650,-0.335761
-0.524411,1.025856,-0.704594,-0.730747,1.115340,1.574273,-1.450993,1.438482,-1.012121,-1.178903,-1.149394,0.827599,0.710341,1.024673,-1.109113
0.398297,-1.839125,1.529642,-1.235625,1.957874,1.486678,0.699289,1.191778,1.740245,-0.136795,-0.966843,-2.301171,-1.394081,1.567940,-0.799693
0.320071,-1.162666,0.160734,-0.065376,-1.316548,-0.569498,0.335611,-0.165834,2.405436,-1.474305,0.866004,-1.259282,-0.255065,0.239867,-0.790761
-0.339264,1.116651,-0.001391,-0.992532,-0.047442,0.384434,1.495125,0.242786,1.196955,-0.428891,-1.471624,0.213419,0.552238,-0.129549,-1.013630
-1.195120,1.265539,0.926464,-0.501530,-1.729499,2.024963,0.390573,0.594672,0.341181,1.200112,0.613204,2.131827,0.185203,0.428232,-2.068697
-0.374767,-2.604167,-0.165577,-1.366591,1.223629,-2.467139,0.566791,-0.453827,-0.597588,-0.322809,-0.535169,1.334809,-0.677171,0.451458,-0.675635
-0.374767,-2.604167,-0.165577,-1.366591,1.223629,-2.467139,0.566791,-0.453827,-0.597588,-0.322809,-0.535169,1.334809,-0.677171,0.451458,-0.675635
-0.374767,-2.604167,-0.165577,-1.366591,1.223629,-2.467139,0.566791,-0.453827,-0.597588,-0.322809,-0.535169,1.334809,-0.677171,0.451458,-0.675635
0.427075,-0.411333,-1.200939,2.954900,-0.187823,0.601991,0.381956,1.162053,-1.670037,0.253690,-0.200044,-0.428761,0.890763,-0.269789,0.344376
1.176366,-0.656850,-1.412128,1.540005,1.648712,-0.827043,0.715357,1.969784,-2.717401,0.470072,0.584415,-0.240436,0.722283,0.870116,0.071118
-0.901224,0.122436,-1.964160,-1.529603,-0.042823,-1.442829,-1.171578,-0.041289,0.764730,0.189413,0.107929,0.759916,-1.135872,-1.077868,1.207346
-0.210518,-1.032508,-0.516795,-1.793208,1.268604,-0.943707,2.218904,-0.028136,-1.355412,-0.231493,0.246576,0.285322,-1.612840,-0.131685,0.068151
0.020299,-0.871015,-1.732775,-0.804137,-1.757428,-2.245576,-1.025536,2.909872,-0.238549,0.385213,0.664723,0.456921,0.303626,0.963821,1.148118
-0.514602,1.391794,0.860970,-1.550642,0.433003,-0.858253,2.000345,0.095709,1.460520,1.005060,0.657136,-0.851128,0.504003,0.825620,0.861506
-0.560067,1.197484,1.755533,-1.468592,-0.567590,-0.426629,2.205057,-0.969864,0.919672,-0.313167,0.381147,-0.364553,-0.563773,1.254471,-0.068970
-0.136796,-2.120896,-0.917482,2.051888,0.316029,0.686682,-1.598176,0.858983,1.686284,-1.023546,0.464341,-0.027375,-0.422329,0.933265,-0.027635
-0.872411,-0.860738,-2.020152,-0.211093,0.409546,0.110996,-0.763377,-1.215026,1.053921,1.468499,0.074327,0.721918,2.337128,0.516855,-1.243158
-0.727216,-3.448986,0.627187,-0.677134,0.158933,1.265497,-0.724307,0.975296,1.009238,0.878272,-0.706024,-0.539805,-0.907693,-0.831409,0.765458
-1.084173,-1.351944,-0.507124,0.014632,-0.507276,0.991572,1.695690,-1.760673,-0.561126,0.714856,-0.912284,-1.875155,1.887111,1.235028,-0.165773
-1.535898,-0.573161,0.921668,-0.468473,-1.340894,2.086930,1.310854,0.932024,0.543995,1.106212,0.027480,-0.110761,-0.186238,0.950708,-0.613861
-2.237594,0.063266,-0.946760,-0.653717,-1.933620,-0.734831,-0.356221,1.752596,1.995340,-0.863537,-0.643196,1.357666,-0.362427,-0.542471,-1.007256
0.843676,-1.608379,-0.790285,2.415019,-0.202814,0.308681,1.862438,-1.204074,0.051098,1.053547,-0.269835,1.381307,0.332924,0.680125,-1.159488
0.013820,-1.161468,-1.770342,2.381868,-0.626348,0.718849,-0.094032,0.142906,1.695622,0.675584,0.159014,0.888020,-0.272076,-1.360235,0.051212
-1.876383,1.768839,0.802963,-0.475821,0.796601,0.819868,1.179195,-0.823234,0.334741,0.163190,0.371845,1.803447,2.155609,-0.428807,-0.761189
-1.694892,0.075866,-0.906932,-1.082672,1.499984,0.588332,2.318243,-0.309068,-0.072910,-0.367428,0.296079,0.878103,2.219818,0.364281,-0.141708
-1.120556,-1.314116,-0.558962,-0.268441,1.473657,-1.645102,-1.129926,0.921757,2.080954,0.312117,0.376647,0.232189,1.227770,0.072670,-0.156912
-0.160252,-0.041959,0.458284,1.892960,0.140168,-1.407477,-0.057534,-1.048334,-0.405687,-0.037607,-1.856384,1.645440,0.022364,-0.738339,1.848919
-0.893711,-0.056813,0.062622,0.978904,0.744050,-2.524794,-1.624072,0.268150,2.522692,-1.026990,-0.757273,1.854079,-0.422594,-0.277862,0.022895
-1.567498,-1.618580,-0.618738,-2.051553,1.133952,-0.077915,-0.700088,-0.602586,0.529360,0.448149,-1.348277,0.352749,1.507519,0.655346,0.822141
-2.652737,0.777594,0.576210,-0.205921,1.156001,-0.813702,1.780589,0.176162,-1.840474,-0.308983,-0.753263,-0.640267,0.061673,-0.337792,1.562006
-2.857469,-0.275558,-1.868577,-0.099008,-1.913860,0.202982,-0.501601,-1.874282,0.595426,-0.132058,0.658721,-0.367469,-1.230370,0.152721,0.762639
-2.266598,-0.799690,-0.086363,-1.187293,-0.608245,0.051631,1.369604,-0.276410,-0.309025,3.086434,-0.293509,1.219940,-1.625853,-0.787215,-0.115932
-2.027290,0.881286,0.709742,1.394708,-2.301393,1.621467,0.811376,0.595341,-1.918573,0.576500,0.724002,-0.323808,1.178143,0.267270,0.279443
-1.749992,-0.037691,0.908218,1.272463,-1.319446,-0.368255,-0.345247,2.104789,-0.260941,0.406323,1.328331,0.192218,0.670960,-1.283449,-2.144113
-2.786808,1.943575,-0.344621,0.535889,0.803957,-0.114190,0.584896,-0.877469,0.247078,1.880378,-1.208580,-0.085816,-0.835663,-1.656265,-1.516188
-1.466659,-1.760986,2.165934,-0.221501,-1.568662,0.378941,-0.400009,-1.048328,-1.168322,-0.464424,1.816906,1.662710,-0.522165,1.025282,-0.427342
-2.488190,-0.331889,3.803883,-0.011333,-1.532075,-0.244672,-0.614035,0.478209,-1.046640,-1.274208,0.855743,-0.064854,-0.382908,-0.543455,-0.258564
-2.254985,1.899017,2.219905,1.459951,-1.566145,0.351786,0.441512,-0.685282,-0.840512,0.386183,0.592821,0.406081,0.291095,0.019650,0.459733
-2.547197,-1.438654,-0.432505,-0.664367,-1.123352,1.557824,0.287116,-0.612454,-0.435837,0.503194,0.925497,-0.806332,-1.139556,-0.325673,0.721576
-2.547197,-1.438654,-0.432505,-0.664367,-1.123352,1.557824,0.287116,-0.612454,-0.435837,0.503194,0.925497,-0.806332,-1.139556,-0.325673,0.721576
-2.507205,-0.929290,1.088576,0.163090,0.232795,-0.521132,0.828372,-0.061659,0.436850,-1.197044,1.913474,-1.733833,-0.897986,-1.039857,-1.417918
-2.511146,0.805648,-1.544384,0.092428,-0.884699,2.063833,0.000786,-2.018014,-0.636416,0.281705,0.500224,1.604130,-0.766547,-0.524947,0.842190
-2.188110,0.048495,-1.005316,1.159218,0.752528,-1.340999,0.874607,-1.298081,0.044570,-1.021951,0.671893,-1.183179,-0.711431,-1.105453,0.112527
-1.487123,-2.130396,0.501250,0.127878,-0.487105,0.911159,-0.750176,1.859141,-1.191071,0.048067,-0.861390,-0.316668,-1.016833,0.176409,-0.148818
-1.747833,-1.713880,-0.535778,-0.586475,1.780947,0.730297,0.481750,-1.061253,-1.110777,-0.341699,0.433847,0.985209,-1.205248,-1.345755,-0.612163
-2.444185,-0.727277,1.583109,-0.519688,-1.238159,-1.387474,-0.459420,-1.398430,-0.479961,1.418089,0.452645,-1.290920,1.411033,-0.772017,0.834486
-2.375550,1.381878,0.154098,0.400158,1.840315,-2.226614,0.258623,-1.924542,0.450061,1.601707,0.093034,-0.173305,0.009802,-0.299372,0.502398
-2.608931,1.668427,-1.736373,0.236441,0.598108,-1.113680,0.060759,2.174478,-1.088853,-1.435212,-0.241116,1.444875,0.217270,0.897960,0.994465
-1.782359,1.116046,-0.353729,1.497628,1.580712,-1.615490,0.573828,0.909830,-0.442562,1.216669,-0.810976,-0.154012,-0.437558,0.970281,0.750239
-2.455366,-0.634165,-1.840702,-0.758135,1.491472,1.369827,-2.222741,1.603722,0.094753,0.225340,0.511580,0.219526,-0.265675,1.235588,-0.085381
-0.543566,-1.855684,-0.712685,1.525290,2.106027,-0.396807,-0.651421,1.937472,-1.212158,0.787421,-0.323212,-0.389065,0.763491,1.158887,0.154937
-1.328213,-0.993484,-1.630554,0.776018,1.414335,-1.740631,-1.254775,0.380753,-0.783272,-1.386655,0.051493,0.179211,0.476670,-0.411169,-0.775589
-1.123828,-0.762724,2.442365,1.685669,0.536053,-2.126404,-1.907903,0.321411,-0.217254,0.537384,-0.447502,-0.621502,-0.284897,-0.401016,-0.557516
-1.880024,0.149603,3.082186,0.879300,0.172214,-0.617322,-1.638216,0.762565,-1.268397,-1.438615,0.688972,-0.172933,0.873255,0.621878,1.334891
-1.196512,-1.562748,0.239722,-0.139169,0.038000,1.298368,-1.005028,-0.151393,0.628298,0.784236,2.321709,1.860881,-0.306450,-0.496245,0.491190
-1.968815,0.929586,-1.644198,0.845439,0.871293,0.445256,-0.486878,1.145206,1.438497,-0.878724,1.210399,1.109713,-0.675863,0.390490,-0.857782
-0.251532,0.038269,0.585950,3.630146,0.525286,-1.991221,-0.475686,-0.084387,0.315674,-0.626761,0.324258,-0.747500,1.191138,-0.658958,-0.483885
-0.902905,-0.144758,-3.132339,1.838628,-0.526202,0.699881,-0.497164,-0.984237,-0.498070,-0.912667,0.603278,2.012282,0.759694,-0.319761,2.133441
-1.846788,-0.939037,-1.321523,-0.390642,0.803590,1.028056,-0.519804,-1.116789,0.560702,1.518745,-0.860625,-0.539981,-1.340942,0.264478,0.476907
-1.931311,0.119872,1.219494,0.026168,-2.405637,-0.499990,0.074267,-1.714880,-1.221815,-1.453465,-0.992852,0.327936,0.010045,0.263404,-0.324871
-0.800029,-0.209330,-0.083468,1.497241,-0.579925,-0.578968,0.786529,-0.287415,0.004884,1.084556,-0.871501,-0.218995,0.501965,0.760384,-2.988292
-0.649129,-0.096279,-1.653983,2.682170,-0.641736,0.180672,1.533561,1.678396,-0.013489,0.474126,-0.808633,0.249771,-0.424966,-0.453271,-0.512424
-1.385043,-0.801084,1.184848,0.246673,0.170901,1.348372,0.465457,-1.236904,0.595356,1.922141,1.328847,0.335057,0.431062,-1.317304,-1.249622
-2.185372,0.506135,1.365632,-0.242972,-0.756746,-0.869340,1.094364,-0.715813,1.272115,1.607702,-0.180049,0.635042,-0.933905,-1.515170,-0.407757
-2.292784,1.423247,-0.193896,0.417696,-0.850382,-1.221371,2.168835,0.456729,-0.819548,-1.832841,-1.150383,0.231272,-0.397152,1.289326,1.153303
0.207075,-1.644604,1.328941,2.685684,-0.571650,1.240135,0.338386,-0.299290,-1.630681,-0.065901,0.255110,0.937689,-0.191856,-0.399887,0.645786
-1.258820,-2.920684,-0.213160,-0.645486,-0.379368,0.192622,0.318233,0.053065,-0.754147,1.803190,-1.596549,-1.463364,0.135310,-0.937260,0.742682
-1.082596,-0.173170,1.928931,0.941832,1.115553,-2.354530,1.110833,-0.135028,0.158723,-0.869102,-0.440704,0.987836,-0.701952,-0.840620,-1.405380
0.335528,-2.320752,0.813611,1.579808,0.113167,1.286161,0.372199,0.042010,-1.641177,0.568567,-0.198486,1.474346,0.078409,-0.014548,-0.443704
-1.045893,-2.943327,0.323835,-0.184597,-0.730247,1.353297,-0.512331,0.320375,-0.417011,-0.153156,-0.543013,-0.278241,-1.930674,0.269002,0.352079
-1.797013,1.256829,-2.167368,1.740805,0.093536,1.948738,-0.990804,-0.700835,0.286917,-0.857256,0.509711,-0.303652,1.203601,0.980723,-1.009553
-1.505849,-2.784443,1.509499,-0.454891,-0.111962,1.058101,0.801514,2.009358,0.038214,-0.192448,2.272410,-1.113660,0.136154,-0.032266,0.550690
-1.283985,-0.173575,-2.381617,0.811232,1.387115,-2.054111,0.229771,-0.842754,0.566907,0.879190,-0.944943,-0.553618,0.813542,1.176796,0.847229
-0.375462,-1.776460,0.682802,1.516881,2.767240,1.595905,-0.563917,-1.167001,-0.912326,-1.119447,0.426855,-1.244746,0.459337,1.170808,0.095299
0.192529,-0.443112,0.319895,2.399368,1.452498,1.156588,2.866432,0.907289,0.945769,-0.812015,0.896103,0.458115,-0.335750,0.695944,0.920338
0.281584,-3.430735,-0.006382,0.558616,0.294223,-1.407584,0.152217,0.140280,2.039106,-0.620366,-0.862214,-0.571211,0.026022,-0.060748,0.045102
-1.585763,-1.157045,2.350705,-1.721268,-0.614778,-0.820936,-0.564809,-1.091266,2.080222,-0.043423,-0.066958,0.168855,0.919724,0.468644,0.300785
0.853406,-3.184773,-0.478911,2.162827,-0.799836,0.074252,1.308173,0.807078,0.744321,-0.478041,-0.942393,-1.413776,1.004309,1.308952,-1.301656
-0.718942,-0.945485,-0.751309,0.762800,-0.283956,-0.688322,1.284890,-1.692628,1.402325,-1.139875,-0.974375,-0.856123,0.083463,-1.380847,0.554497
-0.158050,-0.871180,-0.619780,1.307922,-2.053954,1.278241,-0.281983,-0.257562,-0.034618,0.084246,-2.554173,0.408766,1.362128,0.274745,0.973722
-0.732465,-0.986230,0.162116,0.194141,1.640614,0.196991,0.256592,0.420689,1.442753,-0.807889,1.381413,0.198055,2.305691,-1.150809,0.635181
