-1.009824,-0.128831,0.635081,-0.969216,0.695627,0.165602,-0.036497,-0.475333,0.802845,-1.076488,0.280893,-1.155859,0.536517,0.675672,0.164188,-0.692695,0.436635,0.509298,0.249274,-0.000062,-0.024311,-0.396093,0.398712,-0.652183,-0.167151,0.042475,0.167600,-1.035653,-0.236148,0.704825,-0.694004,0.571285
-0.791737,0.783926,-1.575685,-0.041714,0.437771,-0.306109,-0.156954,-0.347148,-0.576410,0.040504,1.825043,-0.271202,0.292985,0.135825,0.291338,-0.222242,1.036945,-0.268118,0.071555,-0.199100,-0.041586,-0.377560,-0.279149,0.669479,0.003458,0.033810,0.036337,0.772291,0.675598,-0.127375,-0.327328,-0.389848
-0.041171,-1.161189,1.462686,-0.456323,0.138730,-0.698317,0.078122,-0.606130,-0.803015,0.093187,-0.491655,-0.186961,1.132155,-0.174485,0.303610,0.333215,0.365544,-0.180729,0.193151,-0.468357,-1.173344,-0.006340,0.263490,-0.327969,0.868085,-0.236397,0.590822,0.163156,0.145529,0.014301,-0.834858,-0.172765
-1.074658,-0.727963,-0.731091,0.302086,0.244790,0.176295,0.586264,0.539106,-0.757055,-0.439046,-1.056681,0.726023,-0.015378,0.823500,-0.027986,-0.908304,-0.099689,-0.987117,0.188764,0.041765,0.442683,0.153723,0.066276,0.992043,-0.678872,-0.260955,-0.416213,0.343645,-1.023647,-0.136693,-0.157679,0.269248
-1.233137,-0.899173,1.047189,0.171529,-0.326410,-1.032915,-1.051095,-0.158942,0.263981,-1.106785,0.228561,0.583264,-1.075374,-0.205308,0.347896,-0.886031,-0.269072,0.026196,-0.158082,-0.173901,-0.713652,0.952611,-0.310077,0.071664,0.330755,0.436475,0.076827,0.418032,-0.022855,0.159247,-0.214490,0.168607
-0.776867,0.054427,-0.564142,-0.792839,0.252994,0.023254,0.820509,0.357285,-0.732890,-0.160834,0.603004,0.641242,0.080621,-0.078110,0.536184,0.841759,0.470507,0.066264,0.978949,1.015298,-0.451956,0.709007,0.069137,-0.427718,-0.167138,0.158160,0.285484,0.087911,0.099644,0.195407,-1.381215,-0.930536
-0.410523,0.491575,-0.896853,0.434883,-0.729151,0.731889,-1.524477,-0.793965,0.048674,1.050220,-0.099502,1.020883,1.312885,-0.225476,0.293473,0.173050,-0.241513,0.191343,-0.321516,-0.284239,0.214310,0.571356,-0.489529,-0.103044,0.346675,-0.368242,0.731476,-0.190291,0.059429,-0.126880,0.268261,-0.415367
0.364844,-0.572218,0.008194,-0.896852,-0.404928,0.159185,-1.214701,-0.961514,-0.118197,-0.261288,0.129343,-1.134814,1.043471,-0.172034,-0.109052,0.186207,-1.090104,-0.257812,-0.801482,-0.363334,0.855284,-0.391518,0.612778,0.337283,-0.122548,0.161500,-0.215878,-0.347655,0.225553,0.179118,-0.084979,-0.051100
-1.468155,-0.683659,0.567294,0.751391,-0.533956,-0.502149,-0.499316,0.166695,-0.104664,-1.177598,1.336646,0.355465,-1.187152,-0.192755,0.017676,-0.962379,0.074324,-0.028171,-0.393955,0.374168,-0.275695,-0.065845,0.522821,-0.456245,-0.471445,-0.534259,-0.148071,-0.435163,-0.070618,0.797960,0.316125,-0.212254
-1.003585,0.835623,-0.833983,0.437452,0.096779,0.583673,0.275405,0.587097,-0.350486,0.342349,0.800030,0.572438,-0.927616,0.866654,0.102027,0.555341,-0.657893,0.730170,0.450156,-1.155531,0.064326,0.998216,0.005133,0.223195,-0.233478,-0.358053,-0.073894,-0.683973,-0.872755,-0.220504,-0.519085,0.059254
-1.016557,1.264261,-0.390201,-0.318051,-1.082792,0.453600,-0.721522,-0.676760,-0.228137,-0.359248,-0.245136,0.774380,-0.585651,-0.481799,-0.316118,0.640449,0.254313,0.087467,0.698092,-1.045662,0.383668,-0.456174,0.203116,-0.170883,-0.565009,-0.214242,0.037938,0.616324,-0.076700,-0.435902,0.208138,-0.570719
-0.456053,-0.549780,0.433818,0.469089,0.249598,-0.060964,0.454449,1.052508,-1.173738,-0.528190,0.490641,-0.080796,1.588382,-0.386137,-0.659059,0.566478,0.140206,1.363499,0.029366,0.283916,-0.131021,0.279498,-0.142523,-0.591748,0.317702,-0.425734,0.670241,0.278268,-0.023497,0.413161,0.341891,-0.159996
-0.534221,-0.352194,-0.415061,-1.513988,-0.873634,0.103572,0.819688,0.371005,0.518916,-0.459385,-0.475442,-0.845469,0.684170,-1.452295,-0.236249,0.207351,-0.852926,0.136229,0.283168,0.450090,0.379858,-0.272015,0.366485,0.613961,-0.428121,-0.406983,0.338316,-0.299857,-0.103669,0.199909,-0.241232,-0.518072
-0.340535,0.571057,-0.009907,-0.032867,0.320499,-0.282538,-0.613253,-0.642147,-0.301495,-0.862910,1.562454,-0.822227,0.635725,1.256927,0.051266,0.463134,0.722304,-0.614554,0.115963,-0.268743,0.481587,-0.544455,0.000055,0.719397,-0.253093,-0.256958,1.028532,0.092901,-0.123614,0.053499,-0.050310,0.288743
-0.447899,-1.972715,0.333093,-0.511140,0.465841,-0.189776,-0.399173,0.100344,-0.207532,-0.451726,-0.334001,-0.609394,-0.850009,-0.679798,0.067735,-0.196112,-0.285791,0.230598,-0.855959,0.734778,-0.868534,0.370287,0.209208,0.529512,-0.665355,-0.703786,0.810770,0.153808,0.324900,0.292262,0.077890,-0.601025
-0.412897,-1.183821,-0.174843,0.504978,0.490574,0.188916,-0.943759,0.137119,-0.144963,0.563730,0.225591,0.545014,-0.095798,-0.118156,0.026572,0.630150,0.500814,-1.491963,-0.700748,-0.189421,-0.302483,0.311946,0.131415,0.254360,-0.299194,-0.574390,-0.087456,-0.821118,0.051014,1.183323,0.193810,-0.492836
-0.685892,-0.471730,-0.162689,0.077521,-0.081978,-0.413158,0.766152,0.005439,-1.324782,0.599973,-0.343734,-0.062454,-0.567730,0.219969,-0.136629,-1.118557,-1.151153,-0.846134,0.194421,0.707673,0.353469,0.012330,0.019071,-0.799067,0.379164,-0.532547,0.993589,0.122770,0.013051,1.031716,0.708640,1.013379
-1.110786,0.261738,-0.850277,0.107747,0.474297,-0.504883,0.441272,-0.877406,-0.287520,1.345759,0.552056,-0.406154,-0.079274,-0.589709,0.213702,0.847658,0.342513,-0.617237,0.301746,-0.750700,0.515429,0.422083,0.353685,0.435738,0.542862,-0.014544,0.820373,0.886305,-0.385843,0.188165,0.230055,0.403711
0.078198,-0.446332,-1.222191,-0.457380,0.221308,1.012728,0.331215,0.871642,-0.355108,1.128466,0.822759,0.326157,-0.326371,0.115826,-0.964932,0.478626,-1.150527,0.189868,-0.267700,-0.134916,0.506619,0.409915,-0.099951,-0.970042,0.388244,-0.122177,-0.036138,-0.091658,-0.181686,0.532210,-0.589372,-0.406863
-0.517987,0.356380,-0.700421,-0.660788,-1.114758,-0.969952,-1.248629,-0.553565,0.444556,-0.145173,-0.006016,-0.446539,-0.251379,-1.043214,1.263725,-0.607695,0.213242,-0.414791,0.429258,-0.084085,-0.207328,0.141134,-0.364358,-0.629311,-0.156576,-0.412234,-0.529558,0.255679,0.090930,-0.407916,0.036427,-0.178369
0.607824,0.914447,-0.531472,0.052801,-1.269063,0.416647,0.383933,0.289124,0.604667,0.129642,-0.726224,0.572259,-0.612706,1.664419,-0.540151,0.426571,0.596672,-0.036540,-0.141439,0.779241,0.397151,-0.612428,0.144665,-0.837885,0.624404,0.278722,0.749849,0.115143,0.207887,0.009601,0.917599,-0.546843
-0.245205,0.288995,-0.995952,-0.536331,0.144214,-0.201916,1.001354,-0.961729,-0.733377,-0.741816,1.276153,-0.905323,-0.431271,-0.698568,0.090047,-0.541741,0.073322,-1.117646,0.500104,0.293468,0.858945,0.472353,-0.192050,-0.455232,-0.285373,-0.101819,-0.087421,-0.446801,0.556939,0.331214,0.006897,0.102994
-1.567730,0.011308,0.519967,-1.473341,0.559679,-0.578180,-0.305692,0.757667,1.719154,0.032582,-0.244932,0.723244,0.052888,0.024528,0.104478,0.573062,0.204768,0.430726,0.083124,-0.105346,0.381226,-0.544626,0.413508,0.273088,-0.322930,-0.311179,-0.356973,0.399938,0.400145,0.430259,0.292553,-0.153032
-0.893406,-0.685070,0.328572,0.458393,1.106386,-0.438331,-0.528459,-1.422649,0.438961,-0.274663,-0.256629,0.444988,0.131225,-0.511250,-0.298015,-0.721211,0.026106,0.225053,0.011395,-0.060436,0.872718,0.491377,-0.479100,-0.466838,0.700958,-0.324454,-0.123999,-0.361267,-0.544109,-0.367968,-0.115212,-0.081583
-0.504250,-0.005729,-0.487132,-0.385422,-0.233916,0.829366,-0.607471,-0.150072,-0.236064,0.615456,0.464807,0.612222,-0.001474,1.090257,-0.609812,-0.028313,-0.725787,-0.071745,1.558707,1.256381,-0.088302,0.550480,-0.589158,-0.102915,-0.477724,-0.383552,0.458828,-0.633409,-0.468648,0.141193,0.535246,0.328213
-0.049292,-1.292424,-1.018395,-0.865567,0.219127,-0.029930,1.198817,0.967216,-0.275781,-0.075752,-0.596865,0.167612,-0.156561,0.542649,-0.505939,-0.164984,-0.330479,-0.128880,-0.592878,0.060468,0.588933,-0.231296,-1.060321,0.013359,-0.867932,-0.140964,-0.749822,-0.324930,0.408680,-0.363175,-0.158366,-0.115433
-0.147667,-0.944797,-0.796844,-1.173584,-0.504381,-0.522235,-0.348513,-0.519299,0.002413,-0.499289,-0.649077,-0.669655,-0.407269,0.013537,0.738689,1.798488,0.225185,0.060386,0.366285,-0.198278,-0.015749,0.032244,0.184794,0.021526,0.690766,-0.958162,-0.277334,0.006460,-0.717364,0.094602,0.080757,0.273965
-1.293724,-0.159434,1.758902,-0.571720,0.682389,0.403399,0.050138,-0.249398,-0.800531,0.310927,0.781909,-0.108069,0.102504,0.166512,-0.093978,0.824124,-0.384645,-0.151105,-0.692546,0.235122,0.076727,-0.172241,-0.009204,-0.775836,-0.476910,-0.424001,0.662736,-0.479627,-0.064422,-0.503571,-0.016812,-0.187736
-0.228982,-0.123422,-0.047106,-0.107571,-0.183093,-0.040754,0.436598,0.226092,-0.189695,-0.593260,-0.158144,1.855830,0.810778,0.450817,0.876130,0.719904,-0.998025,-0.681917,0.017113,0.871632,-0.182150,0.278947,-0.925701,0.628458,0.141176,0.565024,-0.586054,0.353297,-0.691621,-0.011786,0.320753,0.055948
0.846757,-1.320376,0.378696,-0.490143,0.279438,-1.241702,0.153250,-0.903515,-1.529283,-0.099987,-0.110094,0.609198,0.965680,0.216261,0.001909,0.266144,-0.226024,-0.276207,0.230838,-0.241826,0.395668,-1.188391,-0.575719,-0.166611,0.045746,0.202193,-0.692795,-0.420340,-0.035097,0.233556,-0.096115,0.378225
-0.028812,-1.731978,-0.691951,-0.157141,0.245870,0.566657,0.709443,-0.469691,-0.205989,-0.148280,-0.755714,0.013597,-0.174085,0.928150,-0.219865,0.686053,-0.073375,-0.196285,0.393039,-0.466929,-0.383256,-1.479802,-0.289679,-0.734727,0.158840,-0.311626,-0.075020,0.755298,-0.039107,1.095819,-0.469168,0.216844
-1.006350,1.170687,0.150738,-0.477032,-0.035677,-0.168437,-0.739438,0.645174,-1.598924,-0.371768,0.342889,0.789124,-0.739375,-0.055084,-0.140002,0.291373,-0.273379,0.196861,0.506060,-0.793264,0.118019,-0.146031,0.834957,-0.746920,0.001368,0.212934,-0.012428,-0.142015,-0.230621,0.287122,-0.329383,0.928512
-0.200594,-0.942919,-1.146188,-0.056135,0.753293,0.195130,0.240884,-0.464595,-1.568572,0.309892,-0.094374,0.219907,-0.615432,-0.444191,0.403395,0.220520,-0.485830,-0.308922,-0.710173,-0.042163,-0.703160,0.070218,-0.014736,0.063977,0.297017,0.071570,0.064973,1.361403,0.402218,-0.230644,0.153586,-0.337935
-0.052048,-0.725293,-0.499672,-0.074232,0.058724,-0.561626,-0.128201,0.421459,-1.308316,-1.684415,-0.607403,0.289044,-0.044516,-0.123603,0.198650,0.250946,1.332804,0.241700,-0.187587,-0.924294,-0.360252,-0.337513,0.184891,0.821903,-0.539917,0.230602,0.042703,-1.031797,-0.140857,0.404361,0.459913,0.339679
-1.060723,-0.463612,0.327296,0.329664,-0.264530,0.239063,-1.076984,0.707953,-0.891616,-0.963643,0.849548,-0.566322,0.187586,0.068594,-0.121029,-0.736033,-0.869639,-0.416741,-1.133874,-0.041306,-0.173799,-0.367633,0.716787,-0.699880,0.052760,0.178338,-0.645958,0.214036,0.184034,-1.075881,-0.463745,-0.077233
0.884951,0.509343,1.087224,0.102673,0.222538,-1.302586,-0.345256,0.569530,-1.412894,-0.047423,0.140200,0.017262,-0.883304,0.232181,0.251210,-0.800043,-0.987605,0.384566,1.107428,0.444592,0.450241,-1.098972,0.085130,-0.404281,0.189708,0.154400,-0.302424,0.304065,-0.026723,0.058589,-0.393953,0.156613
-0.012375,0.894548,0.107636,2.001457,-1.093215,-0.048198,0.513363,0.803275,-0.045657,0.439107,0.117314,-0.474076,0.182534,-0.209012,0.623420,-0.091831,0.389725,-0.184112,0.246457,-0.374094,-0.701079,-0.638215,0.001407,-0.379037,-0.379845,-0.298835,0.875776,-0.239441,0.274627,-0.586831,-0.490696,0.664608
0.597386,0.868489,0.549917,0.977239,-0.460173,0.270303,-0.026016,1.190974,-0.378452,-0.116310,0.540810,-0.787594,0.643910,-0.790602,-0.388624,0.336004,0.839336,-0.401427,1.121783,0.332704,0.001957,-0.742408,-0.270801,0.286960,0.394170,0.321005,-1.052248,-0.428818,-0.666099,0.699675,0.716705,-0.509366
-0.880403,0.541850,-0.228485,0.268904,-1.420725,-0.433798,-0.742085,0.454116,0.300144,-0.148158,0.672740,0.198576,0.725793,1.448065,0.170783,-0.515635,0.369170,0.374891,0.297091,-0.559303,-0.513184,-0.068032,-0.076010,-0.214931,-0.832729,-0.636287,0.186180,0.709775,0.354661,-0.586347,0.150038,0.810796
0.330307,-0.031701,-0.631594,-0.981845,-1.040067,-0.221774,0.095120,-0.068016,0.490141,0.191252,-0.383387,0.661550,0.787763,1.594275,0.101587,0.210709,0.544608,0.143162,-0.856028,0.613109,0.042606,-0.040131,0.215543,-0.403710,-0.131025,0.608816,1.082057,-0.323386,0.195968,-0.206953,-0.508247,0.201389
0.251495,-0.149413,2.106775,1.723855,1.010392,-0.739484,-0.676010,-0.125419,-0.516843,-0.122010,-0.467389,-0.256248,0.300779,0.125213,-0.314370,0.429911,0.378571,-0.056920,0.170144,0.193849,0.601357,0.432948,-0.360529,-0.401965,-0.710864,0.495335,-0.014549,0.460892,-0.123127,-0.092138,-0.269019,-0.248852
0.100790,-0.381678,-0.200863,0.367448,-0.848675,-0.944891,-0.126150,-0.270964,-0.678280,-0.648821,0.989153,0.198404,-1.315497,-0.170707,-0.077711,-0.128187,0.433110,-0.519156,0.097625,-0.336455,-0.147600,-0.560333,-1.159177,1.124132,-0.011579,0.872977,-0.048094,0.089821,1.056886,-0.442018,-0.152432,0.221929
-0.343782,-0.204524,-0.692012,0.858251,-0.610163,0.191377,0.772287,0.084278,-0.348172,-0.824722,-0.109274,0.762249,1.032147,0.248579,0.880391,0.320266,-1.279069,0.554258,1.044002,-0.483231,-0.858621,0.039914,-0.492753,0.281976,0.109210,-0.485497,-0.019255,0.012659,0.020224,-0.343867,1.042856,-0.215664
-0.662838,-0.504408,-0.176141,-0.921200,0.281213,-0.573684,-0.025441,1.388679,-0.718076,-1.235439,-0.419675,-0.061223,0.773575,0.574053,-0.205292,-0.615950,0.506220,0.106733,0.033299,-0.181859,-0.318047,0.733435,0.683427,0.144846,0.635971,0.451582,-0.831136,-0.688691,-0.171247,-0.992607,-0.048215,0.194958
-1.567730,0.011308,0.519967,-1.473341,0.559679,-0.578180,-0.305692,0.757667,1.719154,0.032582,-0.244932,0.723244,0.052888,0.024528,0.104478,0.573062,0.204768,0.430726,0.083124,-0.105346,0.381226,-0.544626,0.413508,0.273088,-0.322930,-0.311179,-0.356974,0.399938,0.400145,0.430259,0.292552,-0.153032
-1.664278,-0.035350,-0.558969,-0.399866,0.146664,0.334781,0.085714,-0.286674,0.046487,-0.573249,-0.231925,-0.100124,0.971431,-0.409085,0.267091,-1.619496,0.938964,-0.461382,0.814859,0.636188,0.048782,0.193874,-0.152181,-0.387337,0.265282,0.439656,-0.328980,-0.292042,-0.830402,-0.162674,-0.231626,-0.045688
3.147229,-0.606842,-0.667638,-0.223044,0.419879,-1.074862,-0.139976,-0.007237,0.511255,-0.023952,0.158620,0.845149,0.085261,-0.269122,-0.189744,-0.305675,0.131530,-0.004593,0.306443,-0.058799,0.115291,0.200950,0.304057,-0.140404,-0.536724,-0.176552,0.158642,0.089387,0.057535,-0.044418,0.053049,0.035518
3.147229,-0.606842,-0.667638,-0.223044,0.419879,-1.074862,-0.139976,-0.007237,0.511255,-0.023952,0.158620,0.845149,0.085261,-0.269122,-0.189744,-0.305675,0.131530,-0.004593,0.306443,-0.058799,0.115291,0.200950,0.304057,-0.140404,-0.536724,-0.176552,0.158642,0.089387,0.057535,-0.044418,0.053049,0.035518
3.147229,-0.606842,-0.667638,-0.223044,0.419879,-1.074862,-0.139976,-0.007237,0.511255,-0.023952,0.158620,0.845149,0.085261,-0.269122,-0.189744,-0.305675,0.131530,-0.004593,0.306443,-0.058799,0.115291,0.200950,0.304057,-0.140404,-0.536724,-0.176552,0.158642,0.089387,0.057535,-0.044418,0.053049,0.035518
3.147229,-0.606842,-0.667638,-0.223044,0.419879,-1.074862,-0.139976,-0.007237,0.511255,-0.023952,0.158620,0.845149,0.085261,-0.269122,-0.189744,-0.305675,0.131530,-0.004593,0.306443,-0.058799,0.115291,0.200950,0.304057,-0.140404,-0.536724,-0.176552,0.158642,0.089387,0.057535,-0.044418,0.053049,0.035518
0.461402,0.010357,0.555535,0.386401,-1.095578,-1.065182,-0.822442,-0.653882,-0.658544,-0.188938,1.228314,-0.145825,-1.062709,-0.108702,-0.133081,0.760930,-0.938330,-0.213978,0.048065,0.150006,0.446563,-0.441463,-0.117419,0.092393,0.277744,0.350288,0.143156,-0.371434,0.027252,-0.035917,0.485802,-1.011214
3.147229,-0.606842,-0.667638,-0.223044,0.419879,-1.074862,-0.139976,-0.007237,0.511255,-0.023952,0.158620,0.845149,0.085261,-0.269122,-0.189744,-0.305675,0.131530,-0.004593,0.306443,-0.058799,0.115291,0.200950,0.304057,-0.140404,-0.536724,-0.176552,0.158642,0.089387,0.057535,-0.044418,0.053049,0.035518
0.336172,0.000598,-0.462259,0.704610,0.315731,0.401750,-1.202540,-0.858451,0.895527,0.009872,-1.099087,0.582260,0.029182,-0.689955,-1.138047,0.232674,-0.106170,-0.770324,0.525307,0.210057,-0.421311,-0.005173,1.136183,0.057478,0.478125,0.025076,-0.104078,-0.185610,0.719176,-0.763879,-0.568733,-0.250504
0.493334,0.322760,1.193483,1.868276,-0.090170,0.150458,-0.652953,-0.091680,-0.555350,0.514033,0.203696,-0.075421,0.530195,0.769784,0.899804,0.491936,-0.081388,0.996716,0.502719,-0.245940,0.277755,0.296716,0.182954,0.013223,-0.507986,0.349843,0.181031,-0.131959,0.494214,0.576197,-0.332174,-0.573642
-0.728629,1.321544,1.513417,-0.505551,0.540526,0.014263,1.656041,-0.122337,0.489559,0.390496,-0.445054,0.221085,-0.068396,-0.714371,0.525047,-0.012762,-0.615760,-0.936265,0.105951,-0.250948,0.556278,0.146638,-0.196552,0.523838,-0.202109,-0.143466,0.104288,-0.257660,0.478124,0.205449,-0.228843,0.264914
-0.728629,1.321544,1.513417,-0.505551,0.540526,0.014263,1.656041,-0.122337,0.489559,0.390496,-0.445054,0.221085,-0.068396,-0.714371,0.525047,-0.012762,-0.615760,-0.936265,0.105951,-0.250948,0.556278,0.146638,-0.196552,0.523838,-0.202109,-0.143466,0.104288,-0.257660,0.478124,0.205449,-0.228843,0.264914
0.066175,0.274184,-0.665572,1.663564,-0.952660,0.877900,-0.050441,-0.497963,0.015275,-0.005198,-0.051596,-0.035319,0.162547,0.935589,0.976807,0.801176,0.146463,-0.981474,-0.041557,0.673760,0.833178,-0.193186,0.499862,-0.129241,0.181665,0.732429,0.050273,0.431100,-0.637333,0.203593,-0.378274,0.265111
1.736691,2.150121,1.235546,-0.963872,-0.312838,0.823383,0.179316,-1.049486,-0.574321,-0.608698,-0.032974,0.192657,-0.130708,0.275800,-0.424989,-0.404681,0.188204,-0.098901,-0.422819,0.032374,-0.486336,0.145963,-0.195257,0.199249,0.000836,-0.516399,0.010417,0.051926,-0.319817,0.039597,0.066272,-0.072542
1.736691,2.150121,1.235546,-0.963872,-0.312838,0.823383,0.179316,-1.049486,-0.574321,-0.608698,-0.032974,0.192657,-0.130708,0.275800,-0.424989,-0.404681,0.188204,-0.098901,-0.422819,0.032374,-0.486336,0.145963,-0.195257,0.199249,0.000836,-0.516399,0.010417,0.051926,-0.319817,0.039597,0.066272,-0.072542
1.736691,2.150121,1.235546,-0.963872,-0.312838,0.823383,0.179316,-1.049486,-0.574321,-0.608698,-0.032974,0.192657,-0.130708,0.275800,-0.424989,-0.404681,0.188204,-0.098901,-0.422819,0.032374,-0.486336,0.145963,-0.195257,0.199249,0.000836,-0.516399,0.010417,0.051926,-0.319817,0.039597,0.066272,-0.072542
1.736691,2.150121,1.235546,-0.963872,-0.312838,0.823383,0.179316,-1.049486,-0.574321,-0.608698,-0.032974,0.192657,-0.130708,0.275800,-0.424989,-0.404681,0.188204,-0.098901,-0.422819,0.032374,-0.486336,0.145963,-0.195257,0.199249,0.000836,-0.516399,0.010417,0.051926,-0.319817,0.039597,0.066272,-0.072542
-0.580030,0.449050,0.555835,0.036205,0.466721,-0.968439,-0.741742,-0.036770,-0.412369,-0.026578,-0.858301,-0.977074,1.072369,0.350712,-0.707601,0.349098,-0.008957,0.120891,-0.074179,-0.654354,-0.720919,0.636099,-0.088413,-0.459004,0.106847,0.612082,-0.335591,0.138033,0.557850,0.056716,1.542816,0.323510
